93,Quick Tofu and Bell Peppers Stir-Fry v4,"[""1 lb. Tofu"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/93,Generated,"[""tofu"", ""bell peppers"", ""soy sauce"", ""rice""]"
94,Easy Ground Beef Tacos v1,"[""1 lb. Ground Beef"", ""taco seasoning"", ""12 taco shells"", ""1 c. Lettuce""]","[""Cook Ground Beef with seasoning."", ""Warm shells."", ""Assemble tacos with Ground Beef and Lettuce.""]",www.example-dinner.com/recipe/94,Generated,"[""ground_beef"", ""taco seasoning"", ""taco shells"", ""lettuce""]"
95,Quick Chicken and Mushrooms Stir-Fry,"[""1 lb. Chicken"", ""2 c. Mushrooms"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Mushrooms and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/95,Generated,"[""chicken"", ""mushrooms"", ""soy sauce"", ""rice""]"
96,Meatballs Fettuccine with Pesto,"[""1 lb. Fettuccine"", ""1 lb. Meatballs"", ""1 jar Pesto"", ""Parmesan""]","[""Cook Fettuccine."", ""Cook Meatballs."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/96,Generated,"[""fettuccine"", ""meatballs"", ""pesto""]"
97,Quick Beef and Snap Peas Stir-Fry,"[""1 lb. Beef"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Beef."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/97,Generated,"[""beef"", ""snap peas"", ""soy sauce"", ""rice""]"
98,Quick Tofu and Bell Peppers Stir-Fry v2,"[""1 lb. Tofu"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/98,Generated,"[""tofu"", ""bell peppers"", ""soy sauce"", ""rice""]"
99,Lemon-Pepper Baked Salmon Fillet v6,"[""4 Salmon Fillets"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Salmon Fillets with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/99,Generated,"[""salmon_fillet"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
100,Quick Tofu and Bell Peppers Stir-Fry v8,"[""1 lb. Tofu"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/100,Generated,"[""tofu"", ""bell peppers"", ""soy sauce"", ""rice""]"
101,Quick Tofu and Snap Peas Stir-Fry,"[""1 lb. Tofu"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/101,Generated,"[""tofu"", ""snap peas"", ""soy sauce"", ""rice""]"
102,Easy Black Beans Tacos v6,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Shredded Cheese.""]",www.example-dinner.com/recipe/102,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
103,Dill Baked Pork Chop v5,"[""4 Pork Chops"", ""2 Tbsp. olive oil"", ""1 Tbsp. Dill"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Pork Chops with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/103,Generated,"[""pork_chop"", ""olive oil"", ""dill"", ""salt"", ""pepper""]"
104,Quick Chicken and Broccoli Stir-Fry v9,"[""1 lb. Chicken"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/104,Generated,"[""chicken"", ""broccoli"", ""soy sauce"", ""rice""]"
105,Lemon-Pepper Baked Salmon Fillet v2,"[""4 Salmon Fillets"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Salmon Fillets with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/105,Generated,"[""salmon_fillet"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
106,Easy Ground Beef Tacos v6,"[""1 lb. Ground Beef"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Ground Beef with seasoning."", ""Warm shells."", ""Assemble tacos with Ground Beef and Shredded Cheese.""]",www.example-dinner.com/recipe/106,Generated,"[""ground_beef"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
107,Meatballs Penne with Pesto,"[""1 lb. Penne"", ""1 lb. Meatballs"", ""1 jar Pesto"", ""Parmesan""]","[""Cook Penne."", ""Cook Meatballs."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/107,Generated,"[""penne"", ""meatballs"", ""pesto""]"
108,Quick Shrimp and Mushrooms Stir-Fry,"[""1 lb. Shrimp"", ""2 c. Mushrooms"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Shrimp."", ""Add Mushrooms and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/108,Generated,"[""shrimp"", ""mushrooms"", ""soy sauce"", ""rice""]"
109,Lemon-Pepper Baked Chicken Breast v3,"[""4 Chicken Breasts"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Chicken Breasts with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/109,Generated,"[""chicken_breast"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
110,Quick Chicken and Bell Peppers Stir-Fry v4,"[""1 lb. Chicken"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/110,Generated,"[""chicken"", ""bell peppers"", ""soy sauce"", ""rice""]"
111,Easy Ground Beef Tacos v3,"[""1 lb. Ground Beef"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Ground Beef with seasoning."", ""Warm shells."", ""Assemble tacos with Ground Beef and Shredded Cheese.""]",www.example-dinner.com/recipe/111,Generated,"[""ground_beef"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
112,Quick Tofu and Broccoli Stir-Fry v7,"[""1 lb. Tofu"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/112,Generated,"[""tofu"", ""broccoli"", ""soy sauce"", ""rice""]"
113,Lemon-Pepper Baked Salmon Fillet v9,"[""4 Salmon Fillets"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Salmon Fillets with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/113,Generated,"[""salmon_fillet"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
114,Lemon-Pepper Baked Pork Chop v7,"[""4 Pork Chops"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Pork Chops with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/114,Generated,"[""pork_chop"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
115,Easy Black Beans Tacos v1,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Shredded Cheese.""]",www.example-dinner.com/recipe/115,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
116,Easy Black Beans Tacos v7,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Shredded Cheese.""]",www.example-dinner.com/recipe/116,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
117,Easy Ground Beef Tacos v7,"[""1 lb. Ground Beef"", ""taco seasoning"", ""12 taco shells"", ""1 c. Tomato""]","[""Cook Ground Beef with seasoning."", ""Warm shells."", ""Assemble tacos with Ground Beef and Tomato.""]",www.example-dinner.com/recipe/117,Generated,"[""ground_beef"", ""taco seasoning"", ""taco shells"", ""tomato""]"
118,Grilled Chicken Penne with Garlic,"[""1 lb. Penne"", ""1 lb. Grilled Chicken"", ""1 jar Garlic and Oil sauce"", ""Parmesan""]","[""Cook Penne."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/118,Generated,"[""penne"", ""grilled_chicken"", ""garlic_and_oil_sauce""]"
119,Easy Black Beans Tacos v7,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Lettuce""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Lettuce.""]",www.example-dinner.com/recipe/119,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""lettuce""]"
120,Quick Chicken and Broccoli Stir-Fry v7,"[""1 lb. Chicken"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/120,Generated,"[""chicken"", ""broccoli"", ""soy sauce"", ""rice""]"
121,Grilled Chicken Spaghetti with Pesto,"[""1 lb. Spaghetti"", ""1 lb. Grilled Chicken"", ""1 jar Pesto"", ""Parmesan""]","[""Cook Spaghetti."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/121,Generated,"[""spaghetti"", ""grilled_chicken"", ""pesto""]"
122,Quick Beef and Mushrooms Stir-Fry,"[""1 lb. Beef"", ""2 c. Mushrooms"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Beef."", ""Add Mushrooms and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/122,Generated,"[""beef"", ""mushrooms"", ""soy sauce"", ""rice""]"
123,Quick Tofu and Bell Peppers Stir-Fry v9,"[""1 lb. Tofu"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/123,Generated,"[""tofu"", ""bell peppers"", ""soy sauce"", ""rice""]"
124,Grilled Chicken Spaghetti with Marinara v3,"[""1 lb. Spaghetti"", ""1 lb. Grilled Chicken"", ""1 jar Marinara"", ""Parmesan""]","[""Cook Spaghetti."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/124,Generated,"[""spaghetti"", ""grilled_chicken"", ""marinara""]"
125,Italian Sausage Fettuccine with Alfredo,"[""1 lb. Fettuccine"", ""1 lb. Italian Sausage"", ""1 jar Alfredo"", ""Parmesan""]","[""Cook Fettuccine."", ""Cook Italian Sausage."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/125,Generated,"[""fettuccine"", ""italian_sausage"", ""alfredo""]"
126,Rosemary Baked Pork Chop v4,"[""4 Pork Chops"", ""2 Tbsp. olive oil"", ""1 Tbsp. Rosemary"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Pork Chops with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/126,Generated,"[""pork_chop"", ""olive oil"", ""rosemary"", ""salt"", ""pepper""]"
127,Easy Shredded Chicken Tacos,"[""1 lb. Shredded Chicken"", ""taco seasoning"", ""12 taco shells"", ""1 c. Salsa""]","[""Cook Shredded Chicken with seasoning."", ""Warm shells."", ""Assemble tacos with Shredded Chicken and Salsa.""]",www.example-dinner.com/recipe/127,Generated,"[""shredded_chicken"", ""taco seasoning"", ""taco shells"", ""salsa""]"
128,Quick Tofu and Snap Peas Stir-Fry v8,"[""1 lb. Tofu"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/128,Generated,"[""tofu"", ""snap peas"", ""soy sauce"", ""rice""]"
129,Quick Beef and Snap Peas Stir-Fry v6,"[""1 lb. Beef"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Beef."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/129,Generated,"[""beef"", ""snap peas"", ""soy sauce"", ""rice""]"
130,Easy Black Beans Tacos v7,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Shredded Cheese.""]",www.example-dinner.com/recipe/130,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
131,Rosemary Baked Pork Chop v9,"[""4 Pork Chops"", ""2 Tbsp. olive oil"", ""1 Tbsp. Rosemary"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Pork Chops with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/131,Generated,"[""pork_chop"", ""olive oil"", ""rosemary"", ""salt"", ""pepper""]"
132,Easy Black Beans Tacos v8,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Tomato""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Tomato.""]",www.example-dinner.com/recipe/132,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""tomato""]"
133,Easy Black Beans Tacos v1,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Salsa""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Salsa.""]",www.example-dinner.com/recipe/133,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""salsa""]"
134,Quick Chicken and Broccoli Stir-Fry v8,"[""1 lb. Chicken"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/134,Generated,"[""chicken"", ""broccoli"", ""soy sauce"", ""rice""]"
135,Quick Beef and Broccoli Stir-Fry v2,"[""1 lb. Beef"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Beef."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/135,Generated,"[""beef"", ""broccoli"", ""soy sauce"", ""rice""]"
136,Italian Sausage Fettuccine with Marinara,"[""1 lb. Fettuccine"", ""1 lb. Italian Sausage"", ""1 jar Marinara"", ""Parmesan""]","[""Cook Fettuccine."", ""Cook Italian Sausage."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/136,Generated,"[""fettuccine"", ""italian_sausage"", ""marinara""]"
137,Quick Shrimp and Broccoli Stir-Fry,"[""1 lb. Shrimp"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Shrimp."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/137,Generated,"[""shrimp"", ""broccoli"", ""soy sauce"", ""rice""]"
138,Quick Chicken and Mushrooms Stir-Fry v1,"[""1 lb. Chicken"", ""2 c. Mushrooms"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Mushrooms and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/138,Generated,"[""chicken"", ""mushrooms"", ""soy sauce"", ""rice""]"
139,Grilled Chicken Spaghetti with Garlic v8,"[""1 lb. Spaghetti"", ""1 lb. Grilled Chicken"", ""1 jar Garlic and Oil sauce"", ""Parmesan""]","[""Cook Spaghetti."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/139,Generated,"[""spaghetti"", ""grilled_chicken"", ""garlic_and_oil_sauce""]"
140,Rosemary Baked Salmon Fillet v8,"[""4 Salmon Fillets"", ""2 Tbsp. olive oil"", ""1 Tbsp. Rosemary"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Salmon Fillets with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/140,Generated,"[""salmon_fillet"", ""olive oil"", ""rosemary"", ""salt"", ""pepper""]"
141,Easy Ground Beef Tacos v3,"[""1 lb. Ground Beef"", ""taco seasoning"", ""12 taco shells"", ""1 c. Shredded Cheese""]","[""Cook Ground Beef with seasoning."", ""Warm shells."", ""Assemble tacos with Ground Beef and Shredded Cheese.""]",www.example-dinner.com/recipe/141,Generated,"[""ground_beef"", ""taco seasoning"", ""taco shells"", ""shredded cheese""]"
142,Meatballs Spaghetti with Alfredo v3,"[""1 lb. Spaghetti"", ""1 lb. Meatballs"", ""1 jar Alfredo"", ""Parmesan""]","[""Cook Spaghetti."", ""Cook Meatballs."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/142,Generated,"[""spaghetti"", ""meatballs"", ""alfredo""]"
143,Grilled Chicken Penne with Marinara v5,"[""1 lb. Penne"", ""1 lb. Grilled Chicken"", ""1 jar Marinara"", ""Parmesan""]","[""Cook Penne."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/143,Generated,"[""penne"", ""grilled_chicken"", ""marinara""]"
144,Quick Chicken and Broccoli Stir-Fry v3,"[""1 lb. Chicken"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/144,Generated,"[""chicken"", ""broccoli"", ""soy sauce"", ""rice""]"
145,Rosemary Baked Chicken Breast v7,"[""4 Chicken Breasts"", ""2 Tbsp. olive oil"", ""1 Tbsp. Rosemary"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Chicken Breasts with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/145,Generated,"[""chicken_breast"", ""olive oil"", ""rosemary"", ""salt"", ""pepper""]"
146,Quick Tofu and Mushrooms Stir-Fry v7,"[""1 lb. Tofu"", ""2 c. Mushrooms"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Mushrooms and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/146,Generated,"[""tofu"", ""mushrooms"", ""soy sauce"", ""rice""]"
147,Dill Baked Chicken Breast v5,"[""4 Chicken Breasts"", ""2 Tbsp. olive oil"", ""1 Tbsp. Dill"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Chicken Breasts with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/147,Generated,"[""chicken_breast"", ""olive oil"", ""dill"", ""salt"", ""pepper""]"
148,Easy Black Beans Tacos v8,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Salsa""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Salsa.""]",www.example-dinner.com/recipe/148,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""salsa""]"
149,Easy Black Beans Tacos v2,"[""1 lb. Black Beans"", ""taco seasoning"", ""12 taco shells"", ""1 c. Tomato""]","[""Cook Black Beans with seasoning."", ""Warm shells."", ""Assemble tacos with Black Beans and Tomato.""]",www.example-dinner.com/recipe/149,Generated,"[""black_beans"", ""taco seasoning"", ""taco shells"", ""tomato""]"
150,Quick Tofu and Snap Peas Stir-Fry v9,"[""1 lb. Tofu"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/150,Generated,"[""tofu"", ""snap peas"", ""soy sauce"", ""rice""]"
151,Quick Beef and Bell Peppers Stir-Fry,"[""1 lb. Beef"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Beef."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/151,Generated,"[""beef"", ""bell peppers"", ""soy sauce"", ""rice""]"
152,Easy Shredded Chicken Tacos v3,"[""1 lb. Shredded Chicken"", ""taco seasoning"", ""12 taco shells"", ""1 c. Salsa""]","[""Cook Shredded Chicken with seasoning."", ""Warm shells."", ""Assemble tacos with Shredded Chicken and Salsa.""]",www.example-dinner.com/recipe/152,Generated,"[""shredded_chicken"", ""taco seasoning"", ""taco shells"", ""salsa""]"
153,Grilled Chicken Fettuccine with Alfredo v3,"[""1 lb. Fettuccine"", ""1 lb. Grilled Chicken"", ""1 jar Alfredo"", ""Parmesan""]","[""Cook Fettuccine."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/153,Generated,"[""fettuccine"", ""grilled_chicken"", ""alfredo""]"
154,Rosemary Baked Pork Chop v7,"[""4 Pork Chops"", ""2 Tbsp. olive oil"", ""1 Tbsp. Rosemary"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Pork Chops with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/154,Generated,"[""pork_chop"", ""olive oil"", ""rosemary"", ""salt"", ""pepper""]"
155,Quick Beef and Snap Peas Stir-Fry v6,"[""1 lb. Beef"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Beef."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/155,Generated,"[""beef"", ""snap peas"", ""soy sauce"", ""rice""]"
156,Quick Shrimp and Bell Peppers Stir-Fry,"[""1 lb. Shrimp"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Shrimp."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/156,Generated,"[""shrimp"", ""bell peppers"", ""soy sauce"", ""rice""]"
157,Quick Tofu and Broccoli Stir-Fry v4,"[""1 lb. Tofu"", ""2 c. Broccoli"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Broccoli and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/157,Generated,"[""tofu"", ""broccoli"", ""soy sauce"", ""rice""]"
158,Meatballs Fettuccine with Pesto v1,"[""1 lb. Fettuccine"", ""1 lb. Meatballs"", ""1 jar Pesto"", ""Parmesan""]","[""Cook Fettuccine."", ""Cook Meatballs."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/158,Generated,"[""fettuccine"", ""meatballs"", ""pesto""]"
159,Easy Shredded Chicken Tacos v8,"[""1 lb. Shredded Chicken"", ""taco seasoning"", ""12 taco shells"", ""1 c. Salsa""]","[""Cook Shredded Chicken with seasoning."", ""Warm shells."", ""Assemble tacos with Shredded Chicken and Salsa.""]",www.example-dinner.com/recipe/159,Generated,"[""shredded_chicken"", ""taco seasoning"", ""taco shells"", ""salsa""]"
160,Quick Chicken and Snap Peas Stir-Fry v1,"[""1 lb. Chicken"", ""2 c. Snap Peas"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Chicken."", ""Add Snap Peas and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/160,Generated,"[""chicken"", ""snap peas"", ""soy sauce"", ""rice""]"
161,Easy Shredded Chicken Tacos v2,"[""1 lb. Shredded Chicken"", ""taco seasoning"", ""12 taco shells"", ""1 c. Tomato""]","[""Cook Shredded Chicken with seasoning."", ""Warm shells."", ""Assemble tacos with Shredded Chicken and Tomato.""]",www.example-dinner.com/recipe/161,Generated,"[""shredded_chicken"", ""taco seasoning"", ""taco shells"", ""tomato""]"
162,Italian Sausage Spaghetti with Alfredo v6,"[""1 lb. Spaghetti"", ""1 lb. Italian Sausage"", ""1 jar Alfredo"", ""Parmesan""]","[""Cook Spaghetti."", ""Cook Italian Sausage."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/162,Generated,"[""spaghetti"", ""italian_sausage"", ""alfredo""]"
163,Quick Tofu and Bell Peppers Stir-Fry v8,"[""1 lb. Tofu"", ""2 c. Bell Peppers"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Bell Peppers and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/163,Generated,"[""tofu"", ""bell peppers"", ""soy sauce"", ""rice""]"
164,Lemon-Pepper Baked Pork Chop v4,"[""4 Pork Chops"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Pork Chops with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/164,Generated,"[""pork_chop"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
165,Quick Tofu and Mushrooms Stir-Fry v2,"[""1 lb. Tofu"", ""2 c. Mushrooms"", ""1/4 c. soy sauce"", ""rice""]","[""Heat oil."", ""Cook Tofu."", ""Add Mushrooms and stir-fry."", ""Add soy sauce. Serve over rice.""]",www.example-dinner.com/recipe/165,Generated,"[""tofu"", ""mushrooms"", ""soy sauce"", ""rice""]"
166,Lemon-Pepper Baked Salmon Fillet v9,"[""4 Salmon Fillets"", ""2 Tbsp. olive oil"", ""1 Tbsp. Lemon Pepper"", ""salt"", ""pepper""]","[""Preheat oven to 400\u00b0F."", ""Toss Salmon Fillets with oil and seasonings."", ""Bake until cooked.""]",www.example-dinner.com/recipe/166,Generated,"[""salmon_fillet"", ""olive oil"", ""lemon_pepper"", ""salt"", ""pepper""]"
167,Grilled Chicken Spaghetti with Marinara v9,"[""1 lb. Spaghetti"", ""1 lb. Grilled Chicken"", ""1 jar Marinara"", ""Parmesan""]","[""Cook Spaghetti."", ""Cook Grilled Chicken."", ""Combine pasta, protein, and sauce.""]",www.example-dinner.com/recipe/167,Generated,"[""spaghetti"", ""grilled_chicken"", ""marinara""]"
